dia;mes;qt_acidentes;id_acidente_tip;id_risco
1;8;1;13;1
2;8;1;13;1
2;8;1;24;1
3;8;1;24;1
3;8;1;24;1
3;8;1;13;1
4;8;1;13;1
4;8;1;112;1
4;8;3;13;2
4;8;1;112;1
4;8;1;11;1
5;8;2;24;1
5;8;1;24;1
5;8;1;13;1
6;8;1;24;1
6;8;1;24;1
7;8;1;24;1
8;8;1;112;1
9;8;1;112;1
11;8;1;13;1
12;8;1;18;2
12;8;1;112;1
12;8;1;13;1
12;8;1;24;1
12;8;1;13;1
12;8;1;13;1
12;8;1;24;1
13;8;1;13;1
15;8;1;24;1
15;8;1;11;1
16;8;1;18;1
16;8;2;13;2
16;8;2;11;1
16;8;1;13;1
17;8;1;11;2
17;8;1;13;1
17;8;1;24;2
17;8;1;24;1
18;8;2;24;1
18;8;2;24;1
18;8;1;13;1
19;8;2;13;2
19;8;1;13;1
19;8;1;24;2
19;8;1;24;1
19;8;1;24;1
20;8;1;112;1
21;8;1;13;1
21;8;1;13;1
22;8;1;18;1
22;8;2;13;1
22;8;2;11;1
22;8;1;13;1
23;8;1;13;2
23;8;1;112;1
23;8;1;13;1
23;8;1;13;1
24;8;1;24;1
24;8;1;63;1
24;8;1;24;1
24;8;1;24;1
24;8;1;13;1
26;8;1;13;1
26;8;1;112;1
26;8;1;64;2
26;8;1;18;1
26;8;1;13;1
26;8;1;24;1
27;8;1;18;1
28;8;1;24;1
29;8;1;13;1
29;8;1;13;1
29;8;1;24;1
29;8;1;24;1
29;8;1;18;1
30;8;1;18;1
30;8;1;24;1
30;8;1;11;1
30;8;1;24;1
30;8;1;24;1
30;8;1;24;1
31;8;1;112;1
31;8;1;24;1
1;9;1;18;1
1;9;1;112;1
1;9;1;112;1
2;9;1;24;1
2;9;1;13;1
2;9;1;24;1
2;9;1;24;1
2;9;1;24;1
3;9;1;18;1
3;9;2;13;1
3;9;1;24;1
5;9;1;13;1
5;9;1;24;1
7;9;1;18;3
8;9;1;24;1
8;9;4;11;2
8;9;1;24;1
8;9;1;24;1
9;9;2;24;1
9;9;1;18;2
9;9;1;13;1
9;9;1;24;1
9;9;1;24;2
10;9;1;18;2
10;9;1;30;1
11;9;1;13;1
12;9;2;24;1
12;9;1;112;1
12;9;1;13;1
12;9;1;13;1
13;9;1;112;1
13;9;1;13;1
14;9;1;24;1
14;9;1;13;1
14;9;1;24;1
15;9;1;24;1
15;9;1;13;1
16;9;1;63;1
16;9;2;24;1
16;9;1;24;1
16;9;1;13;1
18;9;2;24;1
18;9;1;30;2
18;9;1;112;3
19;9;1;13;3
19;9;1;2;1
19;9;2;13;1
19;9;1;24;1
19;9;1;24;1
20;9;1;18;1
20;9;1;24;1
20;9;2;112;1
20;9;1;24;1
22;9;1;24;1
22;9;2;11;1
22;9;1;13;1
23;9;1;24;1
23;9;1;24;1
24;9;1;24;1
25;9;1;18;2
26;9;1;18;1
26;9;2;11;1
26;9;2;13;1
26;9;2;13;1
27;9;1;33;1
27;9;1;24;1
27;9;2;11;1
28;9;1;18;2
28;9;1;13;1
28;9;1;24;1
28;9;1;24;1
28;9;1;24;1
29;9;3;13;1
29;9;1;112;2
29;9;1;24;1
29;9;1;11;2
30;9;1;64;3
30;9;1;24;1
30;9;1;24;1
30;9;1;18;1
30;9;1;24;1
30;9;1;13;1
1;10;2;24;1
1;10;1;2;1
2;10;1;24;1
3;10;1;24;1
3;10;3;24;1
3;10;2;13;1
5;10;1;13;1
6;10;1;112;1
6;10;1;64;3
6;10;1;13;1
6;10;2;13;1
6;10;1;24;1
7;10;1;30;1
7;10;2;11;1
8;10;1;13;1
8;10;1;24;1
8;10;1;24;1
8;10;1;24;1
8;10;1;24;1
8;10;1;24;1
9;10;1;30;1
10;10;1;13;1
10;10;2;13;1
10;10;1;24;1
10;10;1;13;1
11;10;1;24;1
11;10;2;13;1
11;10;1;24;1
11;10;1;13;1
11;10;1;24;1
11;10;1;2;1
11;10;1;24;1
13;10;1;64;2
13;10;1;24;1
13;10;1;24;1
13;10;1;24;1
14;10;1;112;1
14;10;1;24;1
14;10;1;24;1
14;10;1;24;1
14;10;1;13;1
14;10;1;24;1
15;10;1;24;1
15;10;1;13;1
18;10;1;18;2
18;10;1;24;1
18;10;1;24;1
18;10;1;24;1
19;10;1;24;1
20;10;1;13;3
20;10;1;13;1
20;10;1;24;1
20;10;1;24;1
21;10;1;2;1
21;10;1;2;1
21;10;1;13;1
21;10;1;24;1
22;10;1;13;1
23;10;1;18;2
24;10;1;18;1
24;10;2;13;1
24;10;1;13;1
24;10;1;24;1
24;10;1;13;1
24;10;1;24;1
25;10;1;24;1
25;10;1;24;1
25;10;1;24;1
26;10;1;18;1
26;10;1;11;1
26;10;1;13;1
26;10;1;24;1
27;10;1;24;1
28;10;1;30;2
28;10;1;24;1
29;10;1;18;2
29;10;1;24;1
29;10;1;13;1
29;10;1;24;1
31;10;2;13;1
31;10;1;13;1
31;10;1;13;1
31;10;1;24;1
1;11;1;24;1
1;11;1;24;1
3;11;1;30;1
3;11;1;24;1
3;11;1;24;1
4;11;1;33;1
4;11;1;18;1
4;11;1;112;1
4;11;1;24;1
4;11;1;13;1
4;11;1;11;1
4;11;1;13;1
5;11;2;24;1
5;11;1;24;1
5;11;1;13;1
5;11;1;11;1
7;11;1;112;1
7;11;2;24;1
7;11;1;24;1
8;11;1;11;1
8;11;1;13;1
8;11;2;24;3
8;11;1;24;1
8;11;1;24;1
8;11;1;24;1
8;11;1;24;1
8;11;2;11;1
8;11;1;13;1
9;11;1;24;1
9;11;1;24;1
9;11;1;24;1
9;11;1;24;1
10;11;1;13;1
11;11;1;18;1
11;11;1;112;1
11;11;1;112;1
11;11;1;13;1
11;11;1;24;1
11;11;1;13;1
12;11;1;18;2
12;11;1;64;3
12;11;2;11;1
13;11;1;13;1
14;11;1;2;1
15;11;1;24;1
16;11;1;112;1
16;11;1;24;1
16;11;1;13;1
17;11;1;18;1
17;11;1;13;1
17;11;1;24;2
18;11;1;24;1
18;11;1;24;1
18;11;1;24;2
19;11;1;112;1
19;11;1;24;1
19;11;1;24;1
20;11;1;24;1
21;11;1;24;1
22;11;1;13;1
23;11;1;24;1
23;11;1;18;1
23;11;1;24;1
24;11;1;18;1
24;11;1;112;2
24;11;1;13;1
24;11;1;64;2
25;11;1;11;1
25;11;1;18;2
26;11;1;112;1
26;11;1;24;1
26;11;1;112;1
26;11;1;24;1
26;11;1;24;1
27;11;1;24;1
28;11;1;18;1
28;11;1;2;1
28;11;1;112;1
28;11;2;13;1
29;11;1;112;1
29;11;1;24;1
30;11;1;24;1
30;11;1;24;1
30;11;1;24;1
30;11;1;11;1
1;12;1;13;1
1;12;1;112;1
1;12;1;13;1
1;12;1;11;1
1;12;2;18;2
1;12;1;24;1
2;12;1;112;1
2;12;1;18;2
3;12;2;24;1
3;12;1;112;1
3;12;1;30;1
4;12;1;18;1
4;12;1;24;1
4;12;1;24;1
4;12;1;24;1
4;12;1;18;1
5;12;1;13;1
5;12;1;112;1
5;12;1;13;1
5;12;1;24;1
5;12;2;11;1
6;12;1;112;1
6;12;1;24;1
6;12;1;24;2
6;12;1;24;1
6;12;1;24;1
7;12;2;24;1
7;12;2;24;1
7;12;1;13;1
7;12;1;24;1
8;12;1;24;1
8;12;1;13;1
8;12;2;24;1
9;12;1;24;1
9;12;2;13;2
9;12;2;11;1
10;12;1;24;1
12;12;1;112;1
12;12;1;13;1
13;12;1;13;1
13;12;2;13;3
13;12;1;24;1
13;12;1;24;1
13;12;1;24;1
13;12;1;112;1
13;12;1;13;1
13;12;1;13;1
13;12;1;24;1
13;12;1;24;1
14;12;2;24;1
14;12;1;112;2
14;12;1;24;1
14;12;1;24;1
14;12;1;13;1
15;12;1;24;1
16;12;2;13;1
16;12;1;13;1
16;12;1;24;1
16;12;1;24;1
16;12;1;13;1
16;12;1;13;1
16;12;1;24;1
16;12;1;13;1
17;12;1;24;1
17;12;1;24;1
17;12;1;24;1
17;12;1;24;1
18;12;1;13;1
18;12;1;24;1
19;12;1;112;1
19;12;1;24;1
19;12;2;13;1
19;12;1;24;1
19;12;1;24;1
20;12;1;13;1
20;12;1;13;1
21;12;1;13;1
21;12;1;24;1
21;12;1;24;1
21;12;1;24;1
22;12;1;112;1
22;12;2;13;1
22;12;1;24;1
22;12;1;13;1
22;12;1;19;2
22;12;1;24;1
23;12;1;13;1
23;12;1;24;1
23;12;1;13;1
24;12;1;24;1
24;12;1;13;1
26;12;1;112;1
26;12;1;13;1
26;12;1;24;1
26;12;1;13;1
26;12;1;11;1
27;12;2;24;2
27;12;1;18;1
28;12;1;24;1
28;12;1;112;1
28;12;1;13;1
29;12;1;112;1
29;12;1;11;1
29;12;1;13;1
2;1;1;13;1
2;1;1;24;1
3;1;1;30;1
4;1;1;13;1
5;1;1;2;1
5;1;1;18;2
5;1;1;24;1
6;1;1;112;1
6;1;1;24;1
6;1;1;24;1
8;1;1;24;1
9;1;1;112;1
9;1;1;24;1
9;1;1;24;1
10;1;1;24;1
10;1;2;24;1
10;1;1;24;1
12;1;1;18;2
12;1;1;18;1
12;1;1;24;2
12;1;2;13;2
13;1;1;18;1
13;1;1;13;1
13;1;1;18;1
13;1;1;112;1
13;1;1;11;1
13;1;1;13;1
13;1;1;13;1
13;1;1;24;1
13;1;1;24;1
15;1;1;18;2
16;1;1;18;2
16;1;1;13;1
16;1;1;24;1
16;1;2;13;1
16;1;1;24;1
17;1;1;112;1
17;1;1;24;1
17;1;1;13;1
17;1;1;13;1
17;1;1;13;1
17;1;1;24;1
17;1;1;24;1
18;1;1;24;1
19;1;2;13;1
19;1;1;24;1
19;1;1;24;1
19;1;1;13;1
19;1;2;24;1
19;1;1;24;1
20;1;1;112;1
20;1;1;18;1
21;1;1;19;2
23;1;1;13;1
24;1;1;30;1
24;1;1;13;1
24;1;1;24;1
24;1;1;24;1
24;1;1;24;1
25;1;1;18;2
25;1;1;6;2
25;1;1;13;1
26;1;1;13;1
26;1;1;2;1
26;1;1;13;1
26;1;1;24;1
27;1;2;13;1
28;1;1;112;2
29;1;1;13;2
29;1;1;24;1
29;1;1;112;1
30;1;1;13;1
30;1;2;13;1
31;1;2;11;1
31;1;1;64;3
31;1;1;18;2
31;1;2;13;2
31;1;1;11;1
31;1;1;24;1
31;1;1;24;1
1;2;2;24;1
2;2;1;24;1
3;2;1;11;1
3;2;1;24;1
3;2;1;24;1
3;2;1;11;1
3;2;1;24;1
4;2;1;112;1
4;2;1;24;1
6;2;1;18;3
6;2;1;2;1
6;2;1;24;1
6;2;1;24;1
6;2;1;24;1
6;2;1;13;1
6;2;2;13;1
7;2;1;112;1
7;2;1;24;1
8;2;1;24;1
8;2;1;24;1
8;2;1;24;1
8;2;2;13;1
8;2;1;24;1
8;2;1;24;1
9;2;1;13;1
9;2;1;30;1
10;2;1;112;1
10;2;1;13;1
10;2;1;24;1
10;2;1;13;1
10;2;1;13;1
10;2;1;13;1
11;2;1;2;1
12;2;1;13;3
12;2;1;112;1
13;2;1;13;1
13;2;2;13;1
13;2;1;24;1
13;2;1;18;1
13;2;1;13;1
13;2;1;24;1
14;2;1;112;1
14;2;1;24;1
14;2;1;24;1
15;2;1;18;1
16;2;1;18;2
16;2;1;13;1
16;2;1;18;1
16;2;2;24;1
16;2;1;2;1
17;2;1;13;2
17;2;1;13;1
17;2;1;24;1
18;2;1;112;1
19;2;1;24;1
22;2;1;18;1
22;2;1;112;1
22;2;1;24;1
22;2;1;13;2
23;2;1;24;1
23;2;1;24;1
23;2;1;63;1
23;2;1;18;1
24;2;1;13;1
24;2;1;13;1
25;2;1;18;2
27;2;1;13;1
27;2;1;13;2
27;2;1;24;1
28;2;1;18;2
28;2;1;13;1
28;2;1;24;1
28;2;1;24;1
29;2;1;18;1
29;2;1;18;1
29;2;2;13;1
1;3;2;13;2
1;3;1;13;1
2;3;1;13;1
2;3;2;13;1
2;3;1;11;2
3;3;1;18;1
3;3;1;13;2
5;3;1;13;1
5;3;1;24;1
5;3;1;24;1
5;3;1;11;1
6;3;2;13;1
6;3;1;13;1
6;3;1;24;1
6;3;1;24;1
6;3;1;13;2
6;3;3;11;1
6;3;1;24;1
7;3;1;24;1
7;3;2;13;1
7;3;1;13;1
8;3;1;112;1
8;3;1;24;1
9;3;1;112;1
9;3;1;11;1
9;3;1;24;1
9;3;1;13;1
10;3;1;24;1
11;3;1;13;1
11;3;1;19;2
12;3;1;13;1
12;3;1;24;1
12;3;1;24;1
13;3;1;13;1
14;3;1;24;1
14;3;1;13;1
14;3;1;11;1
14;3;1;18;1
14;3;1;112;1
14;3;1;24;1
14;3;1;27;2
14;3;1;13;1
14;3;1;24;1
14;3;1;24;1
15;3;1;112;1
15;3;1;24;1
15;3;1;112;1
16;3;2;24;1
16;3;1;13;1
16;3;1;13;1
17;3;1;13;1
17;3;1;13;1
17;3;1;24;1
18;3;1;18;1
18;3;1;13;1
18;3;1;13;1
19;3;1;18;1
19;3;1;24;1
19;3;2;13;1
20;3;1;18;1
20;3;1;6;1
20;3;1;13;1
21;3;1;13;1
21;3;1;24;1
22;3;1;24;1
22;3;1;24;1
24;3;1;24;1
24;3;1;24;1
24;3;1;24;1
24;3;1;24;1
24;3;1;13;1
26;3;2;24;1
26;3;1;13;1
26;3;1;13;1
26;3;1;24;1
26;3;1;13;1
27;3;1;18;1
27;3;1;18;2
27;3;1;24;1
27;3;1;24;1
27;3;1;11;1
27;3;1;24;1
27;3;1;24;1
28;3;1;112;1
28;3;1;13;2
28;3;1;112;1
28;3;1;13;1
28;3;1;24;1
28;3;1;24;1
28;3;1;112;1
28;3;1;13;1
29;3;1;24;1
29;3;1;112;1
29;3;1;112;1
29;3;1;24;1
29;3;1;24;1
30;3;1;112;1
30;3;1;24;1
31;3;1;112;1
31;3;1;13;1
31;3;1;24;2
2;4;1;24;1
2;4;1;13;1
2;4;1;24;1
2;4;1;13;1
3;4;1;24;1
3;4;1;24;1
3;4;1;24;1
4;4;1;18;1
4;4;1;13;1
4;4;1;112;1
4;4;1;24;1
4;4;1;24;1
4;4;1;112;1
4;4;1;24;1
4;4;1;24;1
5;4;1;24;1
5;4;1;24;2
5;4;1;24;1
5;4;1;6;1
5;4;1;13;1
5;4;1;24;1
5;4;1;24;1
7;4;1;24;1
8;4;1;18;2
8;4;1;112;1
9;4;1;112;1
9;4;2;24;1
9;4;1;112;1
9;4;1;13;1
9;4;1;24;1
9;4;2;11;1
10;4;1;24;1
11;4;1;13;1
12;4;1;24;1
13;4;1;18;1
13;4;1;24;1
13;4;1;24;1
13;4;1;13;1
14;4;2;13;1
14;4;1;24;1
14;4;1;24;1
15;4;1;13;1
16;4;1;13;1
16;4;1;112;1
16;4;1;24;1
16;4;2;13;1
17;4;1;13;1
17;4;1;112;1
18;4;1;24;1
19;4;2;24;1
19;4;1;24;1
20;4;1;24;1
21;4;1;24;1
22;4;1;24;1
24;4;2;11;2
24;4;2;13;1
24;4;1;11;2
24;4;2;13;1
25;4;1;13;1
25;4;1;13;1
25;4;1;24;1
25;4;1;24;1
27;4;1;24;1
27;4;1;24;1
27;4;2;24;1
30;4;1;24;1
30;4;2;13;1
30;4;1;13;1
1;5;1;13;1
2;5;1;18;1
3;5;2;13;1
3;5;1;18;1
3;5;1;24;1
3;5;1;112;1
3;5;1;24;1
4;5;1;18;2
4;5;1;24;1
4;5;1;13;1
5;5;1;112;1
7;5;2;11;1
7;5;1;24;1
7;5;1;24;1
7;5;1;24;1
8;5;1;13;1
8;5;1;13;1
8;5;1;24;1
9;5;2;24;1
9;5;2;13;1
9;5;2;13;1
10;5;1;30;1
10;5;1;13;1
11;5;1;24;1
12;5;1;18;1
12;5;1;112;1
12;5;1;24;1
12;5;1;112;2
12;5;2;11;1
12;5;1;24;1
13;5;1;11;1
14;5;1;13;1
14;5;1;24;1
14;5;2;13;1
14;5;1;13;1
14;5;2;13;2
14;5;1;18;1
14;5;1;24;1
14;5;1;11;1
14;5;1;24;1
14;5;1;24;1
15;5;1;24;1
15;5;1;24;1
16;5;1;24;1
16;5;1;13;1
16;5;2;11;1
16;5;1;18;1
16;5;1;13;1
17;5;2;24;1
18;5;1;24;1
18;5;1;13;1
18;5;1;24;1
19;5;1;112;1
19;5;1;24;1
19;5;1;24;1
21;5;1;112;1
21;5;1;24;1
21;5;1;13;1
22;5;1;24;1
22;5;1;24;1
22;5;1;24;1
23;5;1;112;2
23;5;1;112;1
24;5;1;30;1
25;5;2;24;1
25;5;1;24;1
25;5;1;11;1
26;5;1;24;1
27;5;1;18;1
28;5;1;18;1
28;5;1;24;1
28;5;1;13;1
28;5;1;24;1
29;5;1;13;1
29;5;1;24;1
29;5;1;13;1
30;5;2;24;1
30;5;2;30;1
31;5;2;13;1
1;6;1;18;1
3;6;1;24;1
4;6;1;18;3
4;6;1;112;1
4;6;1;18;1
4;6;1;13;1
4;6;1;24;1
4;6;1;24;1
4;6;1;24;1
5;6;1;13;1
5;6;1;11;1
6;6;1;24;1
6;6;1;13;1
6;6;1;24;1
6;6;1;24;1
7;6;1;19;2
7;6;1;13;1
8;6;1;13;1
8;6;1;112;1
8;6;1;24;1
8;6;1;24;1
8;6;1;11;1
9;6;1;13;1
9;6;2;11;2
9;6;1;18;1
11;6;1;63;1
11;6;1;18;1
11;6;1;24;1
12;6;1;30;2
12;6;1;112;1
12;6;1;13;1
12;6;1;24;1
12;6;1;24;1
13;6;1;24;1
14;6;1;18;1
14;6;1;112;1
14;6;1;24;1
14;6;1;24;1
14;6;1;24;3
14;6;2;24;2
14;6;2;11;1
14;6;1;18;1
15;6;2;13;1
15;6;1;13;1
15;6;1;24;1
15;6;2;13;1
15;6;1;24;1
15;6;1;24;1
16;6;1;63;1
16;6;1;11;1
18;6;1;13;1
18;6;1;13;1
18;6;1;13;1
18;6;1;13;1
19;6;1;13;1
19;6;2;24;1
19;6;2;13;1
19;6;1;24;1
20;6;1;13;1
21;6;1;24;1
21;6;2;24;1
21;6;1;19;1
22;6;1;18;3
22;6;1;13;1
23;6;1;24;1
23;6;1;13;1
24;6;1;13;1
26;6;1;24;1
26;6;1;24;1
26;6;1;24;1
27;6;1;112;1
27;6;1;11;1
27;6;1;13;1
27;6;1;112;2
28;6;1;112;1
28;6;2;24;1
28;6;1;24;1
28;6;1;112;3
29;6;1;18;2
29;6;1;11;1
29;6;1;24;1
29;6;1;24;1
29;6;1;13;1
30;6;1;24;1
30;6;1;24;1
2;7;1;13;1
2;7;1;30;3
2;7;2;11;1
3;7;1;13;1
3;7;1;24;1
3;7;1;24;1
4;7;1;24;1
4;7;1;13;1
4;7;1;24;1
4;7;1;24;1
4;7;2;13;2
5;7;1;18;1
6;7;1;24;1
6;7;1;13;1
6;7;1;11;1
6;7;1;24;1
7;7;1;13;1
7;7;1;24;1
7;7;1;24;1
8;7;1;13;1
8;7;1;13;1
8;7;1;18;1
8;7;1;13;1
8;7;1;13;1
9;7;1;13;1
9;7;1;13;1
9;7;1;13;1
9;7;1;13;1
10;7;1;24;1
10;7;1;24;1
11;7;2;13;1
11;7;1;24;1
12;7;1;112;1
12;7;1;18;1
13;7;1;13;1
13;7;1;112;1
14;7;1;13;1
15;7;1;18;3
15;7;1;13;1
16;7;1;13;1
17;7;2;24;1
17;7;1;112;1
17;7;1;24;1
17;7;1;13;1
17;7;1;112;1
17;7;1;13;1
18;7;1;18;2
18;7;1;13;1
18;7;1;112;1
18;7;1;24;1
18;7;1;11;1
19;7;1;112;1
19;7;1;11;1
19;7;2;11;1
19;7;1;13;1
19;7;1;13;1
19;7;1;24;1
20;7;2;24;1
20;7;2;13;1
20;7;2;13;2
20;7;1;24;1
21;7;1;13;1
21;7;1;24;1
21;7;1;11;1
23;7;1;18;2
23;7;1;24;1
23;7;1;24;1
25;7;1;11;1
25;7;1;24;1
25;7;1;11;1
25;7;1;24;1
25;7;1;24;1
26;7;1;13;1
26;7;1;13;1
27;7;1;6;3
27;7;1;18;1
27;7;1;13;1
29;7;1;13;1
30;7;1;24;1
31;7;1;27;3
31;7;1;13;1
1;8;1;64;1
1;8;1;13;1
2;8;2;11;1
2;8;1;18;1
2;8;1;24;1
3;8;1;24;1
3;8;2;13;2
3;8;2;13;1
3;8;1;24;1
3;8;1;13;1
4;8;1;11;1
5;8;1;13;1
6;8;1;112;1
6;8;1;112;1
6;8;1;18;2
6;8;1;112;1
6;8;1;24;1
7;8;2;13;1
7;8;1;112;2
7;8;1;11;1
7;8;1;13;1
7;8;1;24;1
7;8;1;24;1
8;8;1;13;1
8;8;1;24;1
8;8;1;11;1
9;8;1;24;1
9;8;1;11;1
9;8;1;24;1
10;8;1;112;1
10;8;1;18;1
10;8;1;24;1
11;8;1;18;1
12;8;1;6;2
13;8;1;24;1
13;8;2;24;1
13;8;1;24;1
13;8;1;13;1
13;8;1;112;2
15;8;1;24;1
15;8;1;112;1
15;8;1;24;1
16;8;1;24;1
16;8;1;11;2
16;8;1;24;1
16;8;1;24;1
17;8;2;24;1
17;8;1;13;1
17;8;1;24;1
17;8;1;24;1
17;8;1;18;1
18;8;1;24;1
18;8;1;13;1
18;8;1;2;3
20;8;1;112;1
20;8;2;13;1
20;8;1;112;2
20;8;1;13;1
21;8;1;18;1
21;8;1;24;1
23;8;1;24;1
23;8;2;24;1
23;8;1;24;1
23;8;1;24;1
24;8;1;27;1
25;8;1;24;1
26;8;1;112;1
27;8;1;18;1
27;8;1;24;1
28;8;2;13;1
28;8;1;18;3
30;8;2;24;1
31;8;1;13;1
31;8;1;24;1
1;9;2;11;1
3;9;1;18;1
3;9;1;13;1
3;9;1;24;1
3;9;1;18;1
3;9;1;24;1
4;9;2;13;2
4;9;1;19;1
4;9;1;24;1
4;9;1;6;3
5;9;1;24;1
5;9;2;11;1
5;9;1;11;1
6;9;1;13;2
6;9;1;24;1
6;9;2;13;1
6;9;2;13;1
7;9;1;13;3
7;9;2;24;1
7;9;1;13;1
7;9;1;24;1
10;9;1;112;1
10;9;1;24;1
10;9;1;24;1
11;9;1;18;1
12;9;1;13;1
12;9;1;24;1
12;9;1;13;1
13;9;1;24;1
13;9;1;24;1
14;9;1;13;1
15;9;1;24;1
16;9;1;18;1
16;9;2;24;1
16;9;1;24;1
16;9;1;24;1
17;9;1;13;1
17;9;1;18;1
17;9;1;24;1
18;9;1;18;1
19;9;1;18;1
19;9;1;18;1
19;9;1;24;1
19;9;1;112;2
20;9;1;2;3
20;9;1;18;1
20;9;1;13;1
20;9;2;13;1
20;9;1;24;1
20;9;1;13;1
21;9;1;13;1
22;9;1;6;2
22;9;2;13;2
22;9;1;24;1
23;9;1;18;1
25;9;1;24;1
25;9;2;11;1
25;9;1;24;1
26;9;1;112;1
26;9;1;13;1
26;9;2;24;1
26;9;1;6;1
26;9;1;24;1
27;9;1;18;1
27;9;1;13;1
27;9;1;112;1
27;9;1;24;1
28;9;1;24;1
28;9;1;13;1
28;9;1;24;1
28;9;1;24;1
29;9;1;18;1
29;9;2;24;1
29;9;1;13;1
30;9;1;24;1
2;10;1;13;1
3;10;2;24;1
4;10;1;24;1
4;10;1;18;1
4;10;1;13;1
5;10;2;24;1
5;10;1;13;1
5;10;1;13;1
5;10;1;13;1
5;10;1;18;1
8;10;2;24;1
8;10;1;24;1
8;10;1;11;1
9;10;1;18;1
9;10;1;18;2
9;10;1;24;1
10;10;1;13;1
10;10;1;24;1
10;10;2;13;1
10;10;1;24;1
10;10;1;13;2
10;10;1;24;1
11;10;1;13;1
11;10;1;24;1
12;10;1;13;1
12;10;1;2;1
12;10;1;13;1
12;10;1;13;1
13;10;2;24;1
14;10;1;24;1
15;10;1;24;1
15;10;1;18;1
15;10;1;13;1
16;10;1;112;1
16;10;1;24;1
16;10;1;24;1
16;10;1;24;1
17;10;1;112;2
17;10;1;24;1
18;10;2;24;1
19;10;1;24;1
19;10;1;24;1
19;10;1;13;1
20;10;1;13;1
20;10;1;6;1
21;10;1;13;1
21;10;1;112;2
22;10;1;112;1
23;10;1;18;1
24;10;1;18;1
24;10;2;13;1
25;10;1;112;1
26;10;2;24;1
26;10;1;24;1
26;10;1;24;1
26;10;1;27;2
26;10;1;64;3
28;10;2;24;1
28;10;1;18;1
28;10;1;24;1
28;10;1;112;1
29;10;1;112;2
29;10;1;13;1
29;10;1;112;1
29;10;1;112;1
29;10;1;24;1
29;10;1;24;1
29;10;1;19;2
29;10;1;24;1
30;10;1;112;2
30;10;2;112;1
30;10;2;13;1
31;10;1;13;1
31;10;1;112;1
31;10;1;19;2
31;10;1;112;1
31;10;1;24;1
1;11;1;24;1
1;11;1;13;1
3;11;1;24;3
3;11;1;18;1
5;11;1;13;2
7;11;1;13;2
7;11;1;24;1
7;11;1;24;1
8;11;1;24;1
9;11;1;18;1
9;11;1;11;1
9;11;1;112;1
9;11;1;24;1
9;11;1;24;1
10;11;1;24;1
10;11;1;24;1
12;11;1;24;1
12;11;1;18;1
13;11;1;18;1
13;11;1;24;1
14;11;2;18;1
14;11;1;112;1
14;11;1;11;1
14;11;1;30;1
14;11;1;24;1
15;11;1;18;1
15;11;1;13;1
15;11;1;24;1
16;11;2;112;1
16;11;2;24;1
16;11;1;18;1
16;11;1;112;1
17;11;1;24;2
18;11;1;112;1
20;11;1;112;1
21;11;1;24;1
21;11;1;24;1
22;11;1;112;1
22;11;1;24;1
22;11;1;11;1
22;11;1;13;2
23;11;1;112;1
23;11;1;24;1
24;11;1;13;1
25;11;2;24;1
25;11;1;18;2
26;11;1;112;1
26;11;1;24;1
26;11;1;13;1
26;11;1;24;1
26;11;2;24;1
27;11;1;18;2
27;11;1;24;1
27;11;1;112;1
27;11;1;24;2
27;11;1;13;1
28;11;1;18;1
28;11;1;112;1
28;11;1;24;1
28;11;1;13;2
28;11;1;24;1
28;11;1;24;1
28;11;1;11;1
28;11;1;19;2
28;11;1;24;1
29;11;1;13;1
30;11;1;24;1
30;11;1;11;1
1;12;1;13;1
1;12;1;13;1
3;12;1;18;2
3;12;1;112;1
3;12;2;24;1
3;12;1;13;1
3;12;1;24;1
3;12;1;24;1
4;12;1;13;1
5;12;1;18;2
5;12;1;24;1
5;12;1;24;1
6;12;1;18;1
6;12;1;11;1
6;12;1;13;1
6;12;2;13;1
6;12;1;24;1
6;12;1;24;1
6;12;2;24;1
7;12;1;13;1
7;12;1;112;1
7;12;1;13;1
7;12;1;24;1
7;12;1;24;1
7;12;1;24;1
8;12;1;18;1
8;12;1;24;1
10;12;1;18;1
10;12;1;13;1
10;12;1;24;1
10;12;2;13;1
10;12;1;24;1
11;12;1;112;3
11;12;2;13;1
11;12;1;13;1
11;12;1;13;1
11;12;1;11;1
11;12;1;13;1
12;12;1;18;1
12;12;1;24;1
12;12;1;24;1
13;12;1;24;1
13;12;1;24;3
13;12;1;24;1
13;12;1;24;1
14;12;1;24;1
15;12;1;24;1
15;12;1;24;1
17;12;1;18;1
17;12;1;13;1
18;12;1;24;1
18;12;1;24;1
18;12;1;13;1
18;12;1;24;1
18;12;1;24;1
18;12;1;24;1
19;12;1;13;1
19;12;1;13;1
19;12;1;13;1
20;12;1;24;1
20;12;1;24;1
20;12;1;19;1
21;12;1;18;1
21;12;1;18;2
21;12;1;18;1
21;12;1;24;1
21;12;1;13;1
21;12;1;24;1
21;12;2;11;1
22;12;1;24;1
22;12;1;13;1
22;12;1;24;1
22;12;1;112;1
26;12;1;112;1
27;12;1;18;1
27;12;1;13;1
27;12;1;13;1
27;12;1;13;1
27;12;1;24;1
28;12;1;24;1
28;12;1;112;1
28;12;1;18;1
29;12;1;24;1
1;1;1;112;1
2;1;2;24;1
3;1;1;13;1
3;1;1;13;1
4;1;1;13;1
5;1;1;18;1
5;1;1;30;2
7;1;1;13;1
7;1;1;24;1
8;1;1;24;1
8;1;1;13;1
8;1;1;24;1
9;1;1;13;1
