dia;mes;qt_acidentes;id_acidente_tip;id_risco
16;5;1;5;1
16;5;1;7;3
16;5;1;124;1
16;5;1;4;1
16;5;1;119;1
15;5;2;4;1
15;5;1;4;1
15;5;1;5;3
14;5;2;5;1
14;5;1;5;1
14;5;1;4;1
13;5;2;5;1
13;5;1;33;1
12;5;1;4;1
12;5;1;3;2
12;5;1;4;1
12;5;1;4;2
11;5;1;3;1
11;5;1;119;1
11;5;1;119;1
10;5;1;4;2
10;5;1;4;1
10;5;1;4;1
10;5;1;119;2
8;5;1;3;3
8;5;1;7;1
8;5;2;4;1
8;5;1;4;2
7;5;1;3;1
6;5;1;126;1
6;5;1;7;1
5;5;1;273;1
5;5;1;7;3
5;5;1;273;1
4;5;1;9;2
4;5;1;4;1
3;5;1;126;1
3;5;1;4;1
3;5;2;4;1
3;5;1;4;1
3;5;1;5;1
3;5;1;5;1
3;5;1;119;1
3;5;1;5;1
2;5;1;10;1
1;5;1;6;1
30;4;1;5;1
30;4;2;4;1
30;4;1;4;1
29;4;1;4;1
29;4;1;5;1
29;4;1;119;1
28;4;1;5;2
28;4;1;5;1
28;4;1;119;1
28;4;1;6;1
28;4;1;119;1
28;4;1;4;1
28;4;1;9;3
27;4;1;4;1
27;4;1;3;1
27;4;1;4;1
26;4;1;126;1
26;4;1;10;1
25;4;1;3;1
25;4;1;5;1
25;4;1;5;1
24;4;1;7;3
23;4;1;6;1
23;4;1;4;1
23;4;1;4;2
23;4;1;5;1
23;4;1;4;1
23;4;1;119;1
22;4;1;5;1
22;4;1;4;1
22;4;1;4;1
22;4;1;3;1
22;4;1;33;1
21;4;1;119;1
21;4;1;273;1
20;4;1;5;1
20;4;1;119;1
20;4;1;4;1
20;4;1;4;1
19;4;1;5;1
19;4;1;6;1
19;4;1;5;1
18;4;1;33;1
17;4;1;9;3
17;4;1;5;1
17;4;1;4;1
17;4;1;3;2
17;4;1;5;1
17;4;1;4;1
16;4;1;5;2
16;4;1;126;1
15;4;1;6;1
14;4;1;4;1
13;4;1;273;1
13;4;1;119;1
13;4;1;5;1
13;4;1;4;1
13;4;1;5;1
13;4;1;119;1
10;4;2;4;1
10;4;2;4;1
10;4;1;5;1
10;4;1;119;1
10;4;1;273;1
9;4;1;10;1
8;4;1;4;1
8;4;1;33;1
7;4;1;4;1
7;4;2;5;1
7;4;2;4;1
6;4;1;119;1
6;4;1;33;1
6;4;1;5;1
5;4;1;5;1
5;4;3;4;2
4;4;1;119;2
4;4;1;10;1
4;4;1;9;2
4;4;1;5;2
4;4;1;5;1
3;4;1;9;1
3;4;1;6;1
1;4;1;3;1
30;6;1;5;1
30;6;1;4;2
30;6;1;4;1
29;6;1;4;1
29;6;1;10;1
29;6;1;4;1
29;6;1;5;1
29;6;1;4;1
29;6;1;5;1
29;6;1;119;1
28;6;1;4;1
28;6;1;4;3
27;6;1;5;1
27;6;1;4;1
27;6;1;119;1
26;6;1;119;1
26;6;2;5;1
26;6;1;124;1
25;6;2;4;1
25;6;1;4;1
25;6;1;5;1
24;6;1;4;1
24;6;1;119;1
24;6;1;4;1
24;6;1;7;3
23;6;1;4;1
23;6;1;4;2
23;6;1;4;1
22;6;1;4;1
22;6;1;4;1
22;6;4;4;1
21;6;1;124;1
21;6;1;119;1
20;6;1;3;1
20;6;1;119;1
20;6;1;4;1
20;6;1;4;1
20;6;1;5;1
19;6;1;273;1
19;6;1;5;1
18;6;1;4;1
18;6;1;4;1
17;6;1;4;1
16;6;1;5;1
15;6;1;273;2
15;6;1;5;1
14;6;1;4;1
14;6;2;4;1
14;6;1;3;1
13;6;1;4;2
13;6;1;119;1
13;6;1;273;1
12;6;1;5;1
12;6;1;4;2
12;6;1;5;1
12;6;2;4;1
11;6;1;5;3
10;6;1;5;1
9;6;1;273;1
7;6;1;5;1
7;6;1;5;1
7;6;1;5;1
7;6;1;119;1
6;6;3;4;1
6;6;1;5;1
6;6;1;4;1
5;6;1;27;1
5;6;1;4;2
3;6;1;33;1
2;6;1;5;1
2;6;1;4;1
2;6;1;4;1
2;6;1;5;1
2;6;1;119;1
1;6;1;4;1
1;6;1;4;1
1;6;1;119;1
31;7;1;4;1
31;7;1;4;1
31;7;1;119;1
31;7;1;119;1
31;7;1;273;1
31;7;1;4;1
31;7;1;124;1
30;7;1;5;1
30;7;1;4;1
30;7;1;4;1
29;7;1;5;2
29;7;1;9;3
29;7;1;27;1
29;7;1;273;1
29;7;1;4;1
29;7;2;4;1
28;7;1;273;2
28;7;1;4;2
27;7;1;4;1
27;7;2;5;1
27;7;1;4;1
26;7;2;4;2
26;7;1;4;1
26;7;1;3;1
26;7;1;10;1
26;7;1;4;1
26;7;2;5;2
26;7;1;4;1
26;7;1;4;2
26;7;1;4;3
25;7;1;3;1
25;7;1;7;1
24;7;1;79;2
24;7;1;4;1
24;7;1;4;2
24;7;1;4;1
24;7;2;4;1
24;7;1;119;1
23;7;1;3;1
22;7;1;4;1
22;7;1;4;1
22;7;2;33;1
21;7;1;5;1
21;7;1;33;1
21;7;1;3;2
21;7;1;5;1
20;7;2;33;2
20;7;1;126;1
19;7;1;4;1
19;7;1;119;1
19;7;1;4;1
19;7;1;4;1
17;7;2;4;1
17;7;1;5;1
17;7;1;4;1
17;7;1;5;1
15;7;1;4;1
15;7;1;5;2
15;7;1;4;1
15;7;1;5;1
15;7;1;119;1
14;7;1;5;1
14;7;1;5;1
14;7;1;4;1
14;7;1;5;1
13;7;2;4;1
13;7;1;273;1
13;7;1;5;1
13;7;1;5;1
12;7;1;4;2
12;7;1;4;1
12;7;1;4;1
11;7;1;273;1
9;7;1;4;1
9;7;1;4;1
8;7;1;4;1
8;7;1;4;1
7;7;2;4;1
7;7;1;7;3
7;7;2;5;1
7;7;1;4;1
7;7;1;273;1
7;7;1;273;1
6;7;1;5;1
6;7;1;4;1
6;7;1;4;1
6;7;1;3;1
6;7;2;4;1
6;7;1;119;1
6;7;1;6;1
6;7;1;27;1
6;7;1;4;1
6;7;1;3;1
5;7;1;5;1
5;7;1;5;2
5;7;2;4;1
5;7;1;4;1
4;7;1;27;1
3;7;1;4;1
2;7;1;273;1
2;7;1;4;1
1;7;1;3;1
31;8;1;273;1
31;8;1;3;2
30;8;1;4;1
30;8;1;7;3
29;8;1;4;1
29;8;1;119;2
28;8;1;5;3
27;8;1;33;1
27;8;1;119;1
27;8;1;4;3
26;8;1;4;2
26;8;1;119;1
25;8;1;10;1
25;8;1;126;1
25;8;1;4;2
25;8;1;4;2
24;8;1;5;1
24;8;1;7;2
24;8;1;3;1
23;8;2;4;1
23;8;1;4;1
23;8;1;273;1
22;8;1;119;2
22;8;1;119;1
22;8;1;5;1
22;8;2;4;1
20;8;1;4;2
20;8;1;251;1
20;8;1;5;1
20;8;1;5;1
19;8;1;5;1
19;8;1;4;1
18;8;3;4;3
18;8;1;27;1
18;8;1;4;1
18;8;1;4;1
18;8;1;119;1
18;8;1;119;2
18;8;1;5;1
18;8;1;119;1
17;8;1;27;1
17;8;2;4;1
17;8;2;4;1
16;8;1;79;2
16;8;1;126;1
16;8;1;5;1
16;8;1;6;1
16;8;1;5;1
16;8;1;5;1
15;8;1;4;1
15;8;2;3;1
15;8;1;4;1
14;8;1;4;1
14;8;1;4;1
14;8;1;5;1
14;8;2;119;1
14;8;1;10;1
13;8;1;5;1
13;8;1;6;1
11;8;1;4;1
11;8;1;4;2
11;8;1;4;1
10;8;1;4;1
10;8;1;5;1
10;8;1;119;1
10;8;1;273;1
9;8;1;4;1
9;8;1;4;1
9;8;1;33;1
8;8;1;5;1
8;8;1;5;1
8;8;1;6;2
8;8;1;10;1
7;8;1;5;1
7;8;2;5;1
7;8;1;4;1
5;8;2;4;2
5;8;1;4;1
5;8;1;3;1
4;8;1;5;1
4;8;1;5;1
4;8;1;4;1
3;8;1;5;1
3;8;1;27;1
2;8;1;33;1
30;9;1;5;1
30;9;1;4;1
30;9;1;273;2
30;9;1;119;1
29;9;1;5;1
29;9;1;251;3
29;9;1;4;1
29;9;1;5;1
29;9;1;124;1
29;9;1;5;1
29;9;1;5;1
29;9;1;119;1
28;9;2;5;1
28;9;2;4;1
27;9;1;4;1
27;9;2;5;1
27;9;1;4;1
27;9;2;4;2
26;9;2;4;1
25;9;1;273;2
25;9;1;6;1
24;9;1;126;3
24;9;1;4;1
24;9;1;27;3
23;9;1;124;1
23;9;1;4;1
22;9;1;4;1
22;9;2;4;1
22;9;1;119;1
21;9;2;5;1
21;9;1;10;1
21;9;1;6;1
21;9;1;119;1
21;9;1;7;1
21;9;1;4;1
20;9;1;273;1
20;9;1;5;1
20;9;1;4;1
20;9;2;4;1
19;9;1;4;1
19;9;1;4;1
19;9;1;6;1
18;9;1;5;1
18;9;2;4;1
18;9;1;5;1
18;9;1;119;1
16;9;1;124;1
16;9;2;4;1
16;9;1;4;2
15;9;1;5;1
15;9;2;4;1
15;9;1;27;2
15;9;1;4;1
15;9;1;119;1
15;9;1;5;1
15;9;1;4;1
15;9;2;33;1
14;9;1;4;3
14;9;1;5;2
14;9;1;4;1
13;9;1;5;1
12;9;1;5;1
12;9;1;5;1
11;9;1;33;1
11;9;1;6;1
11;9;1;4;1
11;9;1;6;2
11;9;1;4;2
10;9;1;4;1
10;9;1;5;1
9;9;1;4;1
9;9;1;27;1
9;9;1;3;1
8;9;1;7;3
8;9;1;119;2
8;9;1;119;1
8;9;1;4;1
8;9;1;4;1
8;9;1;119;1
7;9;1;4;3
7;9;1;5;1
7;9;1;7;3
7;9;1;119;1
6;9;1;10;1
6;9;1;5;1
6;9;2;4;3
6;9;1;4;2
6;9;1;5;1
6;9;2;4;1
5;9;1;10;1
4;9;1;273;1
3;9;1;5;1
2;9;1;5;1
2;9;1;4;1
2;9;1;5;1
2;9;1;4;1
2;9;1;126;1
1;9;1;4;1
1;9;1;119;1
30;10;1;273;1
30;10;4;4;1
30;10;1;119;1
29;10;1;124;1
29;10;1;10;1
29;10;1;6;1
28;10;1;5;1
28;10;1;4;1
28;10;1;127;1
28;10;1;4;1
28;10;1;4;1
28;10;1;33;1
28;10;1;273;1
27;10;1;5;2
27;10;1;273;1
27;10;1;4;1
27;10;1;119;1
27;10;1;10;1
26;10;2;4;1
24;10;1;273;2
24;10;1;273;1
24;10;1;9;1
24;10;1;10;1
23;10;1;4;1
23;10;1;4;1
22;10;1;7;2
21;10;1;119;1
21;10;1;5;1
21;10;1;4;1
21;10;1;5;1
21;10;1;4;2
20;10;1;4;1
20;10;1;3;2
20;10;1;5;1
20;10;1;4;1
19;10;1;5;1
18;10;1;119;1
18;10;1;4;1
18;10;1;5;1
18;10;1;79;3
17;10;1;273;1
17;10;1;119;1
16;10;1;273;1
16;10;1;5;1
16;10;1;6;1
14;10;1;5;1
14;10;1;4;1
14;10;1;5;1
13;10;2;4;1
13;10;1;4;1
12;10;1;4;1
12;10;1;5;1
12;10;1;119;1
12;10;1;4;1
11;10;1;273;2
11;10;1;5;1
11;10;1;4;2
11;10;1;4;1
10;10;1;5;1
10;10;1;5;1
9;10;1;4;2
9;10;2;4;1
9;10;1;5;1
9;10;2;4;1
9;10;1;119;1
9;10;1;273;1
9;10;2;4;1
9;10;1;119;1
7;10;1;5;1
7;10;1;5;1
7;10;1;10;1
6;10;1;5;1
6;10;1;4;1
6;10;2;5;1
5;10;1;3;1
5;10;1;4;1
5;10;2;7;2
4;10;1;4;1
4;10;1;119;1
4;10;1;7;3
4;10;2;4;1
3;10;1;119;1
3;10;1;4;1
2;10;1;273;1
2;10;1;3;1
2;10;1;119;1
2;10;2;4;1
1;10;1;5;1
1;10;1;7;3
1;10;1;7;3
30;11;1;4;2
30;11;1;4;2
29;11;1;119;1
29;11;1;5;1
29;11;1;4;1
29;11;1;126;1
28;11;2;7;3
28;11;1;5;1
27;11;1;7;1
27;11;1;119;2
27;11;1;5;1
27;11;1;5;1
27;11;2;4;1
27;11;1;119;1
27;11;1;126;1
25;11;1;4;2
25;11;1;7;2
24;11;1;5;1
23;11;1;119;1
23;11;2;4;3
23;11;2;4;1
23;11;2;4;1
23;11;1;4;1
22;11;1;4;1
22;11;1;5;1
22;11;1;5;1
21;11;1;33;1
21;11;1;273;1
21;11;1;4;2
20;11;1;7;3
20;11;1;5;2
19;11;1;273;1
18;11;1;124;2
18;11;1;4;1
18;11;2;4;1
17;11;1;4;1
17;11;1;5;1
17;11;1;5;1
17;11;2;4;1
16;11;1;119;2
16;11;1;4;1
16;11;1;6;2
16;11;2;127;3
16;11;1;5;1
16;11;1;5;1
16;11;1;27;3
15;11;1;4;1
14;11;1;3;3
14;11;1;4;3
14;11;1;5;1
13;11;1;273;1
13;11;3;4;1
13;11;1;5;1
13;11;1;3;2
12;11;1;273;1
12;11;1;4;1
11;11;1;7;2
11;11;1;4;1
11;11;1;273;1
11;11;1;3;1
11;11;1;33;1
11;11;1;5;1
11;11;1;273;1
10;11;1;4;1
10;11;1;119;2
9;11;1;4;1
9;11;1;119;1
9;11;1;119;1
9;11;1;119;1
9;11;1;119;1
9;11;1;5;1
9;11;1;119;2
9;11;1;33;1
8;11;1;124;1
7;11;1;4;1
6;11;2;10;1
6;11;1;273;1
6;11;1;4;1
6;11;1;4;1
6;11;1;119;1
6;11;1;4;1
5;11;1;5;1
5;11;1;119;1
4;11;1;127;1
4;11;1;119;1
2;11;1;5;3
2;11;1;5;2
1;11;1;4;1
1;11;1;5;1
31;12;2;127;1
30;12;1;7;1
29;12;1;119;1
29;12;1;119;1
29;12;1;4;1
29;12;1;79;3
29;12;2;4;1
28;12;1;4;2
28;12;1;4;1
28;12;1;4;1
28;12;1;5;1
28;12;1;4;2
28;12;2;4;1
27;12;1;119;1
27;12;1;4;1
27;12;1;5;1
27;12;1;5;1
26;12;1;119;2
26;12;1;119;1
25;12;1;119;1
23;12;2;127;1
23;12;2;5;1
23;12;1;119;1
23;12;1;4;1
23;12;1;119;2
22;12;1;5;1
22;12;1;4;1
22;12;1;4;1
22;12;1;119;1
22;12;1;4;1
22;12;1;33;1
22;12;1;119;1
22;12;1;27;2
21;12;1;33;1
21;12;1;4;1
21;12;1;119;1
20;12;1;273;1
20;12;1;119;1
20;12;1;4;1
19;12;1;4;1
19;12;1;4;1
19;12;1;5;1
19;12;1;119;1
19;12;1;5;1
19;12;1;119;1
18;12;1;126;1
18;12;2;5;1
18;12;1;119;1
18;12;1;33;1
18;12;1;5;1
18;12;1;4;1
18;12;2;4;1
18;12;1;5;1
17;12;1;4;1
17;12;1;10;1
16;12;1;4;1
16;12;1;126;1
16;12;1;4;1
16;12;1;124;1
16;12;2;4;1
16;12;1;126;1
16;12;1;10;1
16;12;1;7;2
16;12;1;119;1
15;12;1;4;1
15;12;1;6;2
15;12;1;33;1
14;12;1;4;1
14;12;1;33;1
14;12;1;27;1
13;12;1;33;1
13;12;1;10;1
13;12;1;273;1
13;12;1;27;2
13;12;1;10;1
13;12;1;4;1
12;12;1;4;1
11;12;1;5;1
11;12;2;273;1
11;12;1;119;1
11;12;1;6;1
11;12;1;33;1
11;12;1;119;1
10;12;1;3;1
9;12;1;4;1
8;12;1;5;1
8;12;1;6;2
8;12;2;4;1
7;12;1;9;2
7;12;1;273;1
6;12;1;5;1
6;12;2;5;1
6;12;1;3;3
6;12;1;33;1
5;12;1;4;1
5;12;2;4;1
4;12;1;5;1
4;12;1;4;1
4;12;1;119;1
4;12;1;10;1
3;12;1;124;1
2;12;1;124;1
2;12;1;119;1
2;12;1;251;3
1;12;1;273;1
1;12;1;273;1
1;12;1;6;1
1;12;1;124;1
1;12;1;4;1
1;12;1;273;1
1;12;2;5;3
1;12;1;124;1
31;1;1;273;1
31;1;1;119;1
31;1;1;273;1
31;1;1;33;1
31;1;2;4;1
31;1;1;119;1
31;1;1;119;1
30;1;1;4;1
30;1;1;5;2
30;1;1;7;2
30;1;1;5;2
30;1;2;4;1
30;1;1;4;1
30;1;1;4;1
30;1;2;4;1
29;1;1;4;2
29;1;1;4;1
29;1;1;5;1
29;1;1;5;1
29;1;1;4;1
29;1;1;4;1
29;1;1;273;1
28;1;1;4;1
28;1;1;5;1
27;1;1;4;1
26;1;1;3;1
26;1;1;5;1
25;1;1;4;1
24;1;1;119;1
24;1;1;33;1
24;1;1;119;1
24;1;1;6;2
24;1;1;5;2
24;1;1;4;1
24;1;1;3;1
24;1;2;4;1
24;1;1;4;3
24;1;1;119;1
23;1;2;5;1
23;1;1;119;1
22;1;2;4;1
21;1;1;119;1
21;1;1;4;1
21;1;2;4;1
21;1;1;119;2
20;1;1;9;2
20;1;2;4;2
20;1;1;5;1
19;1;1;4;2
19;1;1;5;1
19;1;1;273;1
19;1;1;4;2
18;1;1;7;1
18;1;2;4;1
18;1;1;6;1
17;1;1;273;1
17;1;2;4;3
15;1;2;4;1
15;1;1;5;1
15;1;1;4;1
15;1;1;10;1
14;1;1;5;3
14;1;1;5;1
14;1;1;4;1
14;1;1;119;1
14;1;1;4;1
13;1;1;33;1
13;1;1;5;1
13;1;1;3;2
13;1;2;7;2
13;1;1;119;1
13;1;1;119;1
12;1;1;4;1
12;1;1;33;1
12;1;1;5;3
12;1;1;4;1
12;1;1;5;1
12;1;1;5;1
11;1;1;33;1
11;1;1;4;1
11;1;1;6;1
11;1;2;5;1
11;1;2;4;1
10;1;1;119;1
10;1;1;119;1
10;1;1;9;3
10;1;1;5;1
10;1;1;119;1
9;1;1;119;1
9;1;1;273;1
9;1;1;273;1
9;1;1;119;1
9;1;1;119;1
8;1;1;119;1
7;1;1;119;1
7;1;1;4;1
6;1;1;4;1
6;1;1;5;1
6;1;1;5;3
5;1;1;273;1
5;1;1;119;1
5;1;1;6;1
4;1;2;4;1
4;1;1;6;1
4;1;1;273;1
4;1;1;4;1
4;1;1;119;1
3;1;1;7;3
3;1;1;119;1
3;1;1;7;3
3;1;1;4;1
3;1;1;273;1
3;1;1;273;1
2;1;1;4;1
2;1;1;7;2
2;1;1;5;1
2;1;1;4;1
1;1;1;119;1
1;1;1;6;1
28;2;1;5;1
28;2;1;119;1
27;2;1;273;1
27;2;2;4;1
27;2;1;3;1
26;2;1;4;1
26;2;1;3;1
26;2;1;273;1
26;2;2;119;1
26;2;1;119;1
25;2;1;119;1
25;2;1;4;2
25;2;1;6;1
23;2;1;251;2
23;2;2;7;3
22;2;1;273;1
22;2;2;119;1
22;2;1;3;1
22;2;1;119;2
22;2;2;4;1
20;2;1;5;1
20;2;1;119;1
20;2;1;4;1
20;2;1;119;1
20;2;1;3;1
20;2;1;273;1
19;2;1;3;1
19;2;1;273;1
19;2;1;5;1
18;2;1;273;1
17;2;1;6;1
16;2;1;4;1
15;2;1;5;1
15;2;1;5;1
15;2;2;5;1
15;2;1;5;1
15;2;1;4;1
13;2;1;4;1
13;2;1;4;1
11;2;1;124;1
10;2;1;5;1
10;2;1;119;1
10;2;2;5;1
10;2;1;4;1
10;2;1;5;1
10;2;1;5;1
9;2;1;4;1
9;2;1;3;1
9;2;1;119;1
8;2;1;4;1
8;2;2;4;1
8;2;1;4;1
8;2;1;4;1
8;2;1;251;3
7;2;1;119;1
6;2;1;273;2
6;2;1;4;1
6;2;1;4;1
6;2;1;5;1
6;2;3;4;1
5;2;2;7;3
5;2;1;273;1
5;2;1;119;1
5;2;1;124;1
5;2;1;4;1
5;2;1;5;1
5;2;1;119;1
4;2;1;5;1
4;2;1;119;1
3;2;1;4;1
3;2;1;6;1
3;2;1;119;1
3;2;1;273;1
2;2;1;10;1
2;2;1;33;1
2;2;1;4;1
2;2;1;5;1
2;2;1;10;1
2;2;1;5;1
1;2;1;6;1
1;2;1;124;1
1;2;2;5;1
1;2;2;5;1
1;2;1;5;1
1;2;1;6;1
31;3;1;5;1
31;3;2;5;1
30;3;1;5;2
29;3;1;119;1
28;3;1;273;1
27;3;1;10;1
27;3;1;119;1
26;3;1;119;1
26;3;1;5;1
26;3;1;4;1
25;3;1;3;1
25;3;1;5;1
24;3;1;273;1
24;3;1;33;1
23;3;1;119;2
23;3;3;4;1
23;3;1;5;1
23;3;1;5;1
22;3;1;4;1
22;3;1;119;1
22;3;1;119;1
20;3;1;4;1
20;3;1;4;2
19;3;1;4;2
19;3;1;3;1
19;3;1;4;1
17;3;1;273;1
16;3;1;119;1
16;3;1;119;1
16;3;1;119;1
15;3;1;5;1
15;3;1;4;1
15;3;1;4;1
15;3;2;4;1
14;3;1;119;1
14;3;1;4;1
14;3;1;119;2
14;3;1;5;1
14;3;1;4;1
13;3;2;4;1
13;3;1;126;1
13;3;1;5;1
13;3;1;4;1
13;3;1;273;1
13;3;1;5;1
12;3;1;119;1
12;3;2;4;1
11;3;1;273;1
9;3;1;273;2
9;3;1;5;1
9;3;1;6;3
9;3;1;273;1
9;3;1;6;2
9;3;1;119;1
8;3;1;4;1
8;3;2;3;1
8;3;1;119;1
7;3;1;3;2
7;3;1;3;2
7;3;1;4;1
7;3;1;273;1
7;3;1;119;1
6;3;1;126;1
6;3;1;4;1
5;3;1;4;1
5;3;1;119;2
5;3;1;273;1
5;3;2;4;1
3;3;1;5;2
3;3;1;4;1
3;3;1;119;1
3;3;1;4;1
2;3;1;4;3
2;3;1;5;1
2;3;1;4;1
1;3;1;33;1
1;3;1;124;1
1;3;2;4;1
30;4;1;9;2
29;4;1;4;1
29;4;1;119;2
27;4;1;4;1
27;4;1;4;3
27;4;1;5;1
27;4;1;33;1
26;4;1;4;1
26;4;2;4;1
26;4;1;4;2
25;4;1;10;1
25;4;1;5;1
25;4;1;4;1
25;4;1;119;1
25;4;1;119;1
23;4;1;4;1
23;4;1;4;1
23;4;1;7;3
23;4;1;3;1
22;4;1;119;1
22;4;1;4;1
22;4;1;5;1
21;4;1;4;3
21;4;1;27;1
21;4;1;4;1
21;4;1;10;1
20;4;1;4;1
20;4;1;124;1
19;4;1;33;1
19;4;1;119;1
19;4;2;4;2
18;4;1;5;1
18;4;1;5;1
17;4;1;5;1
17;4;2;4;3
17;4;3;4;1
17;4;1;119;1
16;4;2;5;1
16;4;1;4;1
16;4;1;4;2
16;4;1;5;1
16;4;1;273;1
15;4;1;4;1
15;4;1;273;1
14;4;1;27;1
14;4;1;5;1
13;4;2;4;1
12;4;1;4;2
12;4;1;119;1
11;4;1;273;1
11;4;1;273;1
10;4;1;4;1
10;4;2;4;1
10;4;1;273;1
9;4;1;4;1
9;4;1;4;1
9;4;1;119;1
8;4;1;33;1
8;4;1;119;1
6;4;1;119;2
6;4;1;5;1
5;4;1;4;1
5;4;1;33;1
5;4;1;5;1
5;4;2;3;1
5;4;1;124;1
5;4;1;124;1
5;4;1;4;1
4;4;1;7;3
4;4;1;119;1
3;4;1;119;1
3;4;1;7;2
3;4;2;7;2
3;4;1;119;1
3;4;1;27;1
2;4;1;5;1
2;4;1;4;1
2;4;1;4;1
2;4;1;124;1
1;4;1;5;1
30;6;1;119;1
30;6;1;273;1
29;6;1;5;1
29;6;1;4;1
29;6;1;5;1
29;6;2;3;1
28;6;2;5;1
28;6;1;251;2
28;6;1;33;1
28;6;1;4;1
27;6;1;119;1
27;6;1;119;1
26;6;1;4;1
26;6;1;3;1
25;6;1;119;1
25;6;1;79;3
25;6;1;3;2
25;6;1;10;1
24;6;1;4;1
24;6;1;273;1
23;6;1;4;1
23;6;2;3;2
23;6;1;4;2
23;6;1;4;3
23;6;1;5;1
21;6;1;4;1
21;6;1;4;1
21;6;2;4;1
21;6;1;10;1
21;6;1;119;2
20;6;1;119;1
20;6;2;4;1
20;6;1;273;1
20;6;1;9;2
19;6;1;119;1
18;6;1;273;1
18;6;1;10;1
17;6;1;5;1
16;6;1;5;2
16;6;1;5;1
16;6;1;5;1
15;6;1;5;1
14;6;2;4;1
14;6;1;3;1
13;6;1;3;1
13;6;1;273;1
12;6;1;3;1
12;6;1;5;1
12;6;1;4;2
11;6;1;5;1
11;6;1;4;1
11;6;2;5;1
11;6;2;4;1
10;6;1;4;1
9;6;1;273;1
9;6;1;7;1
9;6;1;4;1
8;6;1;4;1
8;6;1;119;1
8;6;1;4;2
7;6;2;4;1
6;6;1;273;1
4;6;1;119;1
4;6;2;4;1
2;6;1;5;1
1;6;2;4;1
1;6;1;119;1
31;7;1;273;2
31;7;2;4;1
31;7;1;273;1
30;7;2;7;3
30;7;1;4;1
30;7;1;33;1
29;7;1;7;3
29;7;1;33;1
29;7;1;5;1
29;7;1;3;3
27;7;1;5;1
27;7;1;5;1
27;7;1;5;1
27;7;1;5;1
27;7;3;4;1
26;7;1;4;2
26;7;3;4;2
26;7;1;4;1
26;7;1;119;1
25;7;1;5;1
25;7;2;4;2
25;7;3;4;1
25;7;2;4;1
25;7;1;119;2
25;7;1;119;1
24;7;1;7;3
24;7;2;7;3
22;7;1;4;1
21;7;1;10;1
21;7;1;4;1
21;7;1;4;1
20;7;2;4;1
20;7;2;4;1
20;7;1;10;1
19;7;1;4;1
19;7;1;119;1
17;7;1;273;1
16;7;1;119;1
14;7;1;5;1
14;7;1;119;1
13;7;1;5;1
13;7;1;4;1
12;7;1;4;1
12;7;1;4;1
12;7;2;3;1
11;7;1;5;1
11;7;2;4;1
11;7;1;4;1
10;7;1;4;1
10;7;1;119;2
10;7;1;124;1
10;7;2;4;1
9;7;1;4;1
8;7;1;4;1
8;7;2;5;1
7;7;1;273;1
7;7;1;273;1
6;7;1;273;2
6;7;2;4;1
6;7;1;119;1
6;7;1;273;1
5;7;1;6;2
5;7;2;4;1
4;7;1;4;1
4;7;1;10;1
2;7;1;124;1
2;7;1;4;1
2;7;1;4;1
31;8;1;5;1
31;8;1;5;1
31;8;2;4;1
30;8;2;33;1
30;8;2;4;2
30;8;1;119;1
30;8;1;119;3
29;8;1;273;1
29;8;1;5;1
29;8;1;5;1
29;8;1;6;1
29;8;1;126;1
28;8;2;119;2
28;8;1;5;1
27;8;1;119;1
27;8;1;33;1
27;8;1;273;2
27;8;1;4;1
27;8;1;124;1
26;8;1;5;3
26;8;1;4;1
25;8;1;119;1
25;8;1;119;1
24;8;1;5;1
24;8;2;7;3
23;8;1;273;1
23;8;1;119;1
22;8;1;3;2
21;8;1;4;2
21;8;1;5;1
21;8;1;5;1
21;8;1;6;1
21;8;1;10;1
20;8;1;10;1
20;8;1;4;1
20;8;1;4;1
19;8;1;273;3
19;8;1;5;1
18;8;1;5;1
18;8;1;5;1
17;8;1;251;1
17;8;1;5;3
17;8;1;126;3
17;8;1;5;1
17;8;1;4;1
17;8;1;4;1
16;8;1;4;1
16;8;1;4;1
16;8;1;119;1
16;8;1;5;1
16;8;1;5;1
16;8;1;27;1
15;8;1;119;2
15;8;1;273;1
14;8;1;119;2
14;8;1;3;1
14;8;1;273;1
14;8;1;3;2
12;8;1;5;1
12;8;1;124;1
12;8;2;33;1
11;8;1;5;1
10;8;2;5;1
10;8;1;4;1
9;8;1;3;1
9;8;1;251;2
9;8;1;273;1
9;8;2;5;1
8;8;1;79;3
8;8;1;119;1
7;8;1;126;1
7;8;1;273;1
6;8;1;5;1
6;8;1;10;1
6;8;2;4;1
6;8;2;273;1
5;8;2;4;1
4;8;1;119;1
4;8;1;4;1
3;8;1;4;1
3;8;2;4;1
3;8;1;5;1
2;8;1;5;1
2;8;1;273;1
2;8;1;4;1
2;8;1;273;1
1;8;1;27;1
1;8;1;273;1
31;5;1;119;1
31;5;1;119;1
28;5;1;5;2
24;5;1;5;1
24;5;1;4;1
24;5;2;5;1
23;5;1;119;1
20;5;1;4;1
20;5;1;4;1
20;5;1;119;2
19;5;1;124;1
19;5;1;119;1
19;5;2;4;2
19;5;1;273;1
19;5;1;119;1
18;5;1;119;2
18;5;1;273;1
17;5;1;3;1
17;5;1;3;3
17;5;1;4;1
16;5;1;4;1
15;5;1;5;1
14;5;1;33;1
14;5;1;79;1
14;5;1;4;1
14;5;1;4;1
13;5;1;119;1
13;5;1;119;2
12;5;1;4;1
